EDAD;UNIVERSIDAD;CARRERA;GRADO_ACADEMICO;PROB_GRADUACION
27;Universidad de Costa Rica;Laboratorista Químico;Bachillerato;0.6023008658008658
37;Universidad de Costa Rica;Ciencias Políticas;Licenciatura;0.07
34;Universidad de Costa Rica;Enseñanza del Castellano y Literatura;Bachillerato;0.30089682539682533
26;Universidad de Costa Rica;Gestión Integrada Áreas Costeras Tropicales;Maestría;0.06
28;Universidad de Costa Rica;Ingeniería Civil;Licenciatura;1.0
33;Universidad de Costa Rica;Medicina Paliativa;Especialidad Profesional;0.79
30;Universidad de Costa Rica;Microbiología y Química Clínica;Licenciatura;0.8442078199578198
36;Universidad de Costa Rica;Música énfasis Trompeta;Licenciatura;0.05
25;Universidad de Costa Rica;Ciencias de la Educación Preescolar énfasis Inglés;Bachillerato;0.631068842921784
25;Universidad de Costa Rica;Ingeniería Electromecánica Industrial;Licenciatura;0.941
48;Universidad de Costa Rica;Ingeniería Eléctrica énfasis Sistemas de Potencia;Licenciatura;0.63
27;Universidad de Costa Rica;Ingeniería Eléctrica énfasis Sistemas Digitales;Licenciatura;1.0
35;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;Licenciatura;0.0
24;Universidad de Costa Rica;Literatura Latinoamericana;Maestría;0.0
29;Universidad de Costa Rica;Geología;Licenciatura;1.0
37;Universidad de Costa Rica;Enseñanza de la Psicología;Bachillerato;0.24131746031746024
31;Universidad de Costa Rica;Música énfasis Piano;Licenciatura;0.54
26;Universidad de Costa Rica;Ingeniería Eléctrica énfasis Sistemas de Potencia;Licenciatura;1.0
32;Universidad de Costa Rica;Gastroenterología y Endoscopía Diagnóstica;Especialidad Profesional;0.7416666666666666
35;Universidad de Costa Rica;Educación Preescolar;Licenciatura;0.26
50;Universidad de Costa Rica;Ciencias;Doctorado;0.03833333333333333
32;Universidad de Costa Rica;Estadística;Bachillerato;0.629686507936508
36;Universidad de Costa Rica;Informática Empresarial;Bachillerato;0.20953174603174599
34;Universidad de Costa Rica;Ginecología y Obstetricia;Especialidad Profesional;0.3772276334776334
24;Universidad de Costa Rica;Música énfasis Composición;Licenciatura;0.0
29;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;Licenciatura;0.1057142857142857
27;Universidad de Costa Rica;Cirugía General;Especialidad Profesional;0.004545454545454545
32;Universidad de Costa Rica;Ortopedia y Traumatología;Especialidad Profesional;0.5265717060717059
30;Universidad de Costa Rica;Desarrollo Sostenible énfasis Conservación de los Recursos Biológicos;Maestría;0.0
41;Universidad de Costa Rica;Ciencias de la Educación Primaria énfasis Inglés;Bachillerato;0.2776666666666667
30;Universidad de Costa Rica;Ingeniería Agronómica énfasis Zootecnia;Licenciatura;0.99
30;Universidad de Costa Rica;Literatura Inglesa;Maestría;0.0
31;Universidad de Costa Rica;Ciencias de la Educación Primaria;Bachillerato;0.5863654401154401
32;Universidad de Costa Rica;Ciencias de la Educación Primaria;Bachillerato;0.00375
30;Universidad de Costa Rica;Oncología Médica;Especialidad Profesional;0.0
32;Universidad de Costa Rica;Diseño Gráfico;Licenciatura;0.02
59;Universidad de Costa Rica;Filología Clásica;Licenciatura;0.0
48;Universidad de Costa Rica;Literatura Latinoamericana;Maestría;0.0
34;Universidad de Costa Rica;Literatura Clásica;Maestría;0.5612380952380953
39;Universidad de Costa Rica;Francés;Bachillerato;0.37333333333333324
70;Universidad de Costa Rica;Inglés;Bachillerato;0.07
42;Universidad de Costa Rica;Filosofía;Licenciatura;0.675
34;Universidad de Costa Rica;Filosofía;Licenciatura;0.15866666666666668
32;Universidad de Costa Rica;Filosofía;Maestría;0.1883419913419913
30;Universidad de Costa Rica;Biología;Licenciatura;0.0
32;Universidad de Costa Rica;Bioinformática y Biología de Sistemas;Maestría;0.09266666666666666
22;Universidad de Costa Rica;Computación énfasis Ingeniería de Software;Bachillerato;1.0
33;Universidad de Costa Rica;Computación e Informática;Maestría;0.03112004662004662
38;Universidad de Costa Rica;Estadística;Maestría;0.5323621933621934
26;Universidad de Costa Rica;Ciencias Actuariales;Licenciatura;0.01
18;Universidad de Costa Rica;Matemáticas;Licenciatura;0.0
58;Universidad de Costa Rica;Derecho;Licenciatura;0.0
29;Universidad de Costa Rica;Ciencias Penales;Maestría;0.0
29;Universidad de Costa Rica;Derecho Público;Maestría;0.14553391053391052
46;Universidad de Costa Rica;Justicia constitucional;Maestría;0.0655
32;Universidad de Costa Rica;Historia;Maestría;0.23825432900432897
37;Universidad de Costa Rica;Historia;Doctorado;0.0
46;Universidad de Costa Rica;Psicología;Licenciatura;0.95
33;Universidad de Costa Rica;Psicología;Licenciatura;1.0
54;Universidad de Costa Rica;Estudios de la Sociedad y la Cultura;Doctorado;0.03833333333333333
25;Universidad de Costa Rica;Docencia Universitaria;Licenciatura;0.2
38;Universidad de Costa Rica;Educación Matemática;Licenciatura;0.0
27;Universidad de Costa Rica;Administración Educativa;Maestría;0.01
25;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación No Formal;Licenciatura;0.0
33;Universidad de Costa Rica;Geografía;Licenciatura;0.96
31;Universidad de Costa Rica;Ingeniería Civil;Maestría;0.0016666666666666666
36;Universidad de Costa Rica;Ingeniería Hidráulica;Maestría;0.025
29;Universidad de Costa Rica;Ingeniería Hidráulica;Maestría;0.0
35;Universidad de Costa Rica;Ingeniería de Transporte y Vías;Maestría;0.0
37;Universidad de Costa Rica;Ingeniería Topográfica;Licenciatura;0.0
46;Universidad de Costa Rica;Ingeniería en Biosistemas;Maestría;0.032
28;Universidad de Costa Rica;Medicina y Cirugía;Licenciatura;1.0
31;Universidad de Costa Rica;Anatomía Patológica;Especialidad Profesional;0.1282936507936508
33;Universidad de Costa Rica;Cirugía Cardiovascular Toráxica;Especialidad Profesional;0.5185277777777778
33;Universidad de Costa Rica;Ginecología y Obstetricia;Especialidad Profesional;0.48230283605283625
40;Universidad de Costa Rica;Anestesiología y Recuperación;Especialidad Profesional;0.41669047619047633
27;Universidad de Costa Rica;Radiología e Imágenes Médicas;Especialidad Profesional;0.0
36;Universidad de Costa Rica;Hematología Pediátrica;Especialidad Profesional;0.675
18;Universidad de Costa Rica;Música énfasis Violín;Licenciatura;0.0
52;Universidad de Costa Rica;Bibliotecología y Ciencias de la Información;Licenciatura;0.0
39;Universidad de Costa Rica;Bibliotecología y Ciencias de la Información;Licenciatura;0.04285714285714286
26;Universidad de Costa Rica;Biología énfasis Interpretación Ambiental;Licenciatura;1.0
37;Universidad de Costa Rica;Ingeniería Eléctrica énfasis Sistemas de Potencia;Licenciatura;0.051
28;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva con énfasis en Publicidad, Relaciones Públicas, Periodismo, Comunicación Audiovisual y Multimedial, Diseño y Producción de contenidos Transmedia, y Comunicación Estratégica;Licenciatura;0.0
26;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.018000000000000002
31;Universidad de Costa Rica;Antropología;Bachillerato;0.760813492063492
25;Universidad de Costa Rica;Derecho Notarial y Registral;Especialidad Profesional;0.20767460317460318
38;Universidad de Costa Rica;Derecho Notarial y Registral;Especialidad Profesional;0.04
29;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Biotecnología;Maestría;0.30002380952380947
27;Universidad de Costa Rica;Artes Dramáticas;Licenciatura;0.01
21;Universidad de Costa Rica;Diseño Plástico énfasis Diseño de la Estampa;Licenciatura;0.0
41;Universidad de Costa Rica;Filología Clásica;Licenciatura;0.41866666666666674
23;Universidad de Costa Rica;Literatura Inglesa;Maestría;0.0
47;Universidad de Costa Rica;Literatura Inglesa;Maestría;0.065
49;Universidad de Costa Rica;Inglés;Bachillerato;0.013999999999999999
29;Universidad de Costa Rica;Artes énfasis Cinematografía;Maestría;0.19399999999999998
35;Universidad de Costa Rica;Computación e Informática;Maestría;0.015
32;Universidad de Costa Rica;Ciencias Actuariales;Licenciatura;0.81
33;Universidad de Costa Rica;Administración Pública;Licenciatura;1.0
37;Universidad de Costa Rica;Psicología;Licenciatura;0.9333333333333332
56;Universidad de Costa Rica;Enseñanza del Inglés;Bachillerato;0.09
31;Universidad de Costa Rica;Enseñanza de las Ciencias Naturales;Bachillerato;0.5147754859519565
32;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación;Licenciatura;0.8533333333333333
26;Universidad de Costa Rica;Anestesiología y Recuperación;Especialidad Profesional;0.0
34;Universidad de Costa Rica;Nutrición;Licenciatura;0.4029999999999999
38;Universidad de Costa Rica;Odontología;Licenciatura;0.0
27;Universidad de Costa Rica;Hematología;Especialidad Profesional;0.5155660173160173
21;Universidad de Costa Rica;Música énfasis Guitarra;Licenciatura;0.0
28;Universidad de Costa Rica;Biología énfasis Interpretación Ambiental;Licenciatura;0.75
39;Universidad de Costa Rica;Inglés;Bachillerato;0.02
36;Universidad de Costa Rica;Estadística;Maestría;0.29170165945165927
34;Universidad de Costa Rica;Química;Maestría;0.4612857142857142
28;Universidad de Costa Rica;Gerontología;Maestría;0.016666666666666666
36;Universidad de Costa Rica;Trabajo Social;Licenciatura;0.027999999999999997
27;Universidad de Costa Rica;Gestión de Recursos Naturales;Bachillerato;0.31900757575757566
35;Universidad de Costa Rica;Ingeniería Hidráulica;Maestría;0.0
43;Universidad de Costa Rica;Gestión Integral del Recurso Hídrico;Bachillerato;0.6
38;Universidad de Costa Rica;Ingeniería Topográfica;Licenciatura;0.0
40;Universidad de Costa Rica;Medicina Interna;Especialidad Profesional;0.0475
35;Universidad de Costa Rica;Anestesiología y Recuperación;Especialidad Profesional;0.2156547341547341
25;Universidad de Costa Rica;Música énfasis Guitarra;Licenciatura;0.0125
31;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;Licenciatura;0.01
36;Universidad de Costa Rica;Ingeniería Mecánica énfasis Sistemas Térmicos y Energéticos;Maestría;0.0
45;Universidad de Costa Rica;Cirugía Plástica y Reconstructiva;Especialidad Profesional;0.37
28;Universidad de Costa Rica;Ciencias Biomédicas énfasis Bioquímica y Fisiología Celular;Maestría;0.0
37;Universidad de Costa Rica;Enseñanza de la Matemática;Licenciatura;0.24333333333333332
44;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Cerámico;Licenciatura;0.09
54;Universidad de Costa Rica;Filosofía;Licenciatura;0.0
25;Universidad de Costa Rica;Computación énfasis Ingeniería de Software;Bachillerato;1.0
40;Universidad de Costa Rica;Contaduría Pública;Licenciatura;0.3666190476190476
44;Universidad de Costa Rica;Docencia Universitaria;Licenciatura;0.4
31;Universidad de Costa Rica;Cirugía Cardiovascular Toráxica;Especialidad Profesional;0.11514679764679762
33;Universidad de Costa Rica;Terapia Física;Licenciatura;0.97
17;Universidad de Costa Rica;Asistente de Laboratorio;Diplomado;0.0
39;Universidad de Costa Rica;Odontología General Avanzada;Especialidad Profesional;0.03201731601731602
36;Universidad de Costa Rica;Enfermería Quirúrgica;Maestría;0.653042846042846
24;Universidad de Costa Rica;Artes Dramáticas;Licenciatura;0.0
53;Universidad de Costa Rica;Contaduría Pública;Licenciatura;0.0
20;Universidad de Costa Rica;Enseñanza de la Psicología;Bachillerato;0.0
33;Universidad de Costa Rica;Cirugía General;Especialidad Profesional;0.344816378066378
29;Universidad de Costa Rica;Ciencias de la Educación Primaria énfasis Inglés;Bachillerato;0.6191929335284597
40;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Escultórico;Licenciatura;0.06
20;Universidad de Costa Rica;Historia del Arte;Licenciatura;0.0
30;Universidad de Costa Rica;Lingüística;Maestría;0.5133055555555556
34;Universidad de Costa Rica;Filología Española;Licenciatura;0.46649999999999997
56;Universidad de Costa Rica;Filología Española;Licenciatura;0.0
28;Universidad de Costa Rica;Literatura Latinoamericana;Maestría;0.0
57;Universidad de Costa Rica;Inglés;Bachillerato;0.0
28;Universidad de Costa Rica;Inglés Formación Gestión Empresarial;Licenciatura;0.09
31;Universidad de Costa Rica;Física;Bachillerato;0.4615873015873016
32;Universidad de Costa Rica;Física;Bachillerato;0.3822103174603174
29;Universidad de Costa Rica;Computación e Informática;Maestría;0.36281493506493506
28;Universidad de Costa Rica;Computación e Informática;Licenciatura;0.0
39;Universidad de Costa Rica;Química;Licenciatura;0.77
28;Universidad de Costa Rica;Administración Pública;Licenciatura;1.0
45;Universidad de Costa Rica;Administración Pública;Licenciatura;0.02
33;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;0.995
37;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;0.035
44;Universidad de Costa Rica;Contaduría Pública;Licenciatura;0.1
35;Universidad de Costa Rica;Antropología;Bachillerato;0.39314285714285724
51;Universidad de Costa Rica;Antropología;Bachillerato;0.084
33;Universidad de Costa Rica;Ciencias Políticas;Licenciatura;0.64
35;Universidad de Costa Rica;Derecho;Licenciatura;0.95
34;Universidad de Costa Rica;Derecho;Doctorado;0.01633333333333333
35;Universidad de Costa Rica;Historia;Licenciatura;0.04
44;Universidad de Costa Rica;Gerontología;Maestría;0.47133333333333327
32;Universidad de Costa Rica;Gerontología;Maestría;0.25066666666666665
34;Universidad de Costa Rica;Trabajo Social;Licenciatura;0.98
43;Universidad de Costa Rica;Trabajo Social;Licenciatura;0.43
38;Universidad de Costa Rica;Docencia Universitaria;Licenciatura;0.22166666666666668
41;Universidad de Costa Rica;Enseñanza del Inglés;Bachillerato;0.04528571428571428
28;Universidad de Costa Rica;Enseñanza del Francés;Bachillerato;0.5120572613660846
33;Universidad de Costa Rica;Enseñanza de la Psicología;Bachillerato;0.2570198412698412
35;Universidad de Costa Rica;Enseñanza de la Música;Licenciatura;0.02
28;Universidad de Costa Rica;Educación Especial énfasis Aprendizaje Diverso;Licenciatura;0.94
27;Universidad de Costa Rica;Educación Especial énfasis Educación de Personas Trastornos;Licenciatura;0.02
29;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación No Formal;Licenciatura;0.9966666666666666
42;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación No Formal;Licenciatura;0.16
38;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación No Formal;Licenciatura;0.7
58;Universidad de Costa Rica;Ciencia de Alimentos;Maestría;0.7
28;Universidad de Costa Rica;Ingeniería de Alimentos;Licenciatura;1.0
32;Universidad de Costa Rica;Paisajismo y Diseño de Sitio;Maestría;0.0
31;Universidad de Costa Rica;Diseño Urbano y Gestión Territorial;Maestría;0.5718095238095239
34;Universidad de Costa Rica;Ingeniería Civil;Licenciatura;0.9266666666666665
47;Universidad de Costa Rica;Ingeniería Civil;Licenciatura;0.0
30;Universidad de Costa Rica;Ingeniería Civil;Maestría;0.0
31;Universidad de Costa Rica;Gestión Integral del Recurso Hídrico;Maestría;0.3122857142857142
39;Universidad de Costa Rica;Ingeniería de Transporte y Vías;Maestría;0.265580808080808
30;Universidad de Costa Rica;Ingeniería en Biosistemas;Maestría;0.01
26;Universidad de Costa Rica;Neurocirugía;Especialidad Profesional;0.0
29;Universidad de Costa Rica;Otorrinolaringología y Cirugía de Cabeza y Cuello;Especialidad Profesional;0.0
42;Universidad de Costa Rica;Geriatría y Gerontología;Especialidad Profesional;0.04439393939393939
32;Universidad de Costa Rica;Anestesiología y Recuperación;Especialidad Profesional;0.4162532745032745
35;Universidad de Costa Rica;Radiología e Imágenes Médicas;Especialidad Profesional;0.02393939393939394
31;Universidad de Costa Rica;Terapia Física;Licenciatura;0.6305873015873016
53;Universidad de Costa Rica;Gestión del Riesgo en Desastres y Atención de Emergencias;Maestría;0.1
